pchembl	smiles	chembl_id
5.76	Cc1cc2c(cc(C(=O)N[C@H](C)c3ccc([S+]([O-])CC(=O)OC(C)C)cc3)n2C)c(Cl)c1Cl	CHEMBL4554611
5.76	Cc1cc2c(cc(C(=O)N[C@H](C)c3ccc([S+]([O-])CC(=O)OC(C)C)cc3)n2C)c(Cl)c1Cl	CHEMBL4554611
5.75	COC(=O)CS(=O)(=O)c1ccc(C(C)NC(=O)c2cc3c(Cl)cc(I)cc3n2C)cc1	CHEMBL4550489
5.75	COC(=O)CS(=O)(=O)c1ccc(C(C)NC(=O)c2cc3c(Cl)cc(I)cc3n2C)cc1	CHEMBL4550489
5.74	Cc1cc(Cl)c2cc(C(=O)N[C@H](C)c3ccc(S(=O)(=O)CC(=O)OCCOC(=O)C(C)(C)C)cc3)n(C)c2c1	CHEMBL4569620
5.74	Cc1cc(Cl)c2cc(C(=O)N[C@H](C)c3ccc(S(=O)(=O)CC(=O)OCCOC(=O)C(C)(C)C)cc3)n(C)c2c1	CHEMBL4569620
5.74	Cc1cc(Cl)c2cc(C(=O)N[C@H](C)c3ccc(S(=O)(=O)CC(=O)OC(C)C)cc3)n(C)c2n1	CHEMBL4553658
5.74	Cc1cc(Cl)c2cc(C(=O)N[C@H](C)c3ccc(S(=O)(=O)CC(=O)OC(C)C)cc3)n(C)c2n1	CHEMBL4553658
5.72	COC(=O)C(C)(C)S(=O)(=O)c1ccc([C@@H](C)NC(=O)c2cc(-c3ccc(F)cc3)nn2C)cc1	CHEMBL4514162
5.71	C[C@@H](NC(=O)c1cc2ccccc2n1C)c1ccc(C(=O)O)cc1	CHEMBL4562446
5.71	CC(C)OC(=O)CS(=O)(=O)c1ccc([C@@H](C)NC(=O)c2cc3c(Cl)cc(-c4cnn(C)c4)cc3n2C)cc1	CHEMBL4584709
5.71	CC(C)OC(=O)CS(=O)(=O)c1ccc([C@@H](C)NC(=O)c2cc3c(Cl)cc(-c4cnn(C)c4)cc3n2C)cc1	CHEMBL4584709
5.7	Cc1nc2c(cc(C(=O)N[C@H](CO)c3ccc(S(=O)(=O)CC(=O)O)cc3)n2C)c(Cl)c1Cl	CHEMBL4518612
5.7	CCOC(=O)CS(=O)(=O)c1ccc([C@@H](CO)NC(=O)c2cc3c(Cl)c(Cl)c(C)cc3n2C)cc1	CHEMBL4518579
5.68	Cc1cc2c(cc(C(=O)N[C@H](CO)c3ccc([S@+]([O-])CC(=O)OC(C)C)cc3)n2C)c(F)c1F	CHEMBL4591880
5.68	Cc1cc2c(cc(C(=O)N[C@H](CO)c3ccc([S@+]([O-])CC(=O)OC(C)C)cc3)n2C)c(F)c1F	CHEMBL4591880
5.68	Cc1cc(Cl)c2cc(C(=O)N[C@H](C)c3ccc(S(=O)(=O)CC(=O)OCC4CC4)cc3)n(C)c2c1	CHEMBL4572522
5.68	Cc1cc(Cl)c2cc(C(=O)N[C@H](C)c3ccc(S(=O)(=O)CC(=O)OCC4CC4)cc3)n(C)c2c1	CHEMBL4572522
5.67	Cc1cc(Cl)c2cc(C(=O)N[C@H](C)c3ccc([S+]([O-])CC(=O)OC(C)C)cc3)n(C)c2c1	CHEMBL4540453
5.67	Cc1cc(Cl)c2cc(C(=O)N[C@H](C)c3ccc([S+]([O-])CC(=O)OC(C)C)cc3)n(C)c2c1	CHEMBL4540453
5.66	Cc1cc2c(cc(C(=O)N[C@H](CO)c3ccc(S(=O)(=O)CC(=O)O)cc3)n2C)c(Cl)c1Cl	CHEMBL4520837
5.66	COc1ccccc1-c1csc(NC(=O)c2ccc(S(=O)(=O)Nc3cccc(C(C)=O)c3)cc2)n1	CHEMBL5415992
5.64	Cc1cc(C)nc(NC(=S)N2CCN(Cc3ccc(C(F)(F)F)cc3)CC2)c1	CHEMBL4099051
5.64	C[C@@H](NC(=O)c1cc(-c2ccccc2)nn1C)c1ccc(N2C(=O)CNC2=O)cc1	CHEMBL4460438
5.63	C[C@@H](NC(=O)c1cc2cc(Cl)ccc2n1C)c1ccc(C(=O)O)cc1	CHEMBL4446511
5.63	CC(=O)c1cccc(NS(=O)(=O)c2ccc(C(=O)Nc3nc(-c4cccc(F)c4)cs3)cc2)c1	CHEMBL5436320
5.62	CCCC(C(=O)O)S(=O)(=O)c1ccc([C@@H](C)NC(=O)c2cc3c(Cl)cc(C)cc3n2C)cc1	CHEMBL4547034
5.62	CC(=O)c1cccc(NS(=O)(=O)c2ccc(C(=O)Nc3nc(-c4cccc(C)c4)cs3)cc2)c1	CHEMBL5418330
5.61	COC(=O)CS(=O)(=O)c1ccc([C@@H](C)NC(=O)c2cc3cc(Cl)ccc3n2C)cc1	CHEMBL4530356
5.61	COC(=O)CS(=O)(=O)c1ccc([C@@H](C)NC(=O)c2cc3cc(Cl)ccc3n2C)cc1	CHEMBL4530356
5.61	COC(=O)C1(S(=O)(=O)c2ccc([C@@H](CO)NC(=O)c3cc4c(Cl)cc(C)cc4n3C)cc2)CCOCC1	CHEMBL4514268
5.61	COC(=O)C1(S(=O)(=O)c2ccc([C@@H](CO)NC(=O)c3cc4c(Cl)cc(C)cc4n3C)cc2)CCOCC1	CHEMBL4514268
5.61	CC(=O)c1cccc(NS(=O)(=O)c2ccc(C(=O)Nc3nc(-c4cccc(F)c4)cs3)cc2)c1	CHEMBL5436320
5.6	Cc1cc(C)nc(NC(=S)N2CCN(Cc3ccc(C(F)(F)F)cc3)CC2)c1	CHEMBL4099051
5.6	Cc1cc(C)nc(NC(=S)N2CCN(Cc3ccc(C(F)(F)F)cc3)CC2)c1	CHEMBL4099051
5.6	Cc1cc(C)nc(NC(=S)N2CCN(Cc3ccc(C(F)(F)F)cc3)CC2)c1	CHEMBL4099051
5.6	Cc1cc(C)nc(NC(=S)N2CCN(Cc3ccc(C(F)(F)F)cc3)CC2)c1	CHEMBL4099051
5.6	Cc1cc(C)nc(NC(=S)N2CCN(Cc3ccc(C(F)(F)F)cc3)CC2)c1	CHEMBL4099051
5.6	C[C@@H](NC(=O)c1cc(-c2ccccc2)nn1C)c1ccc(N2CCCS2(=O)=O)cc1	CHEMBL4435257
5.58	CC(=O)c1cccc(NS(=O)(=O)c2ccc(C(=O)Nc3nc(-c4ccc(F)cc4)cs3)cc2)c1	CHEMBL5435562
5.55	CC(=O)c1cccc(NS(=O)(=O)c2ccc(C(=O)Nc3nc(-c4cccc(F)c4)cs3)cc2)c1	CHEMBL5436320
5.55	CC(=O)c1cccc(NS(=O)(=O)c2ccc(C(=O)Nc3nc(-c4cccc(F)c4)cs3)cc2)c1	CHEMBL5436320
5.53	COC(=O)C(C)(C)S(=O)(=O)c1ccc([C@@H](CO)NC(=O)c2cc3c(Cl)c(Cl)c(C)cc3n2C)cc1	CHEMBL4541133
5.53	COC(=O)C(C)(C)S(=O)(=O)c1ccc([C@@H](CO)NC(=O)c2cc3c(Cl)c(Cl)c(C)cc3n2C)cc1	CHEMBL4541133
5.52	COC(=O)C(C)S(=O)(=O)c1ccc([C@@H](C)NC(=O)c2cc3cc(Cl)ccc3n2C)cc1	CHEMBL4571528
5.52	COC(=O)C(C)S(=O)(=O)c1ccc([C@@H](C)NC(=O)c2cc3cc(Cl)ccc3n2C)cc1	CHEMBL4571528
5.52	CCOC(=O)CS(=O)(=O)c1ccc([C@@H](C)NC(=O)c2cc(-c3cccc4cc[nH]c34)nn2C)cc1	CHEMBL4530135
5.52	CCOC(=O)CS(=O)(=O)c1ccc([C@@H](C)NC(=O)c2cc(-c3cccc4cc[nH]c34)nn2C)cc1	CHEMBL4530135
5.51	C[C@@H](NC(=O)c1cc(-c2ccccc2)nn1C)c1ccc(C(N)=O)cc1	CHEMBL4528065
5.51	CCOC(=O)CS(=O)(=O)c1ccc([C@@H](C)NC(=O)c2cc(-c3ccc(F)cc3)nn2C)cc1	CHEMBL4535659
5.51	CCOC(=O)CS(=O)(=O)c1ccc([C@@H](C)NC(=O)c2cc(-c3ccc(F)cc3)nn2C)cc1	CHEMBL4535659
5.5	Cc1cc(C)nc(NS(=O)(=O)c2ccc(C(=O)Nc3nc(-c4ccccc4)cs3)cc2)n1	CHEMBL5440487
5.5	CCOC(=O)CS(=O)(=O)c1ccc([C@@H](C)NC(=O)c2cc(-c3ccccc3)nn2C)cc1	CHEMBL4567703
5.5	CCOC(=O)CS(=O)(=O)c1ccc([C@@H](C)NC(=O)c2cc(-c3ccccc3)nn2C)cc1	CHEMBL4567703
5.5	CC(C)OC(=O)CS(=O)(=O)c1ccc([C@@H](C)NC(=O)c2cc3c(Cl)cc(N4CCN(C)CC4)cc3n2C)cc1	CHEMBL4518058
5.5	CC(C)OC(=O)CS(=O)(=O)c1ccc([C@@H](C)NC(=O)c2cc3c(Cl)cc(N4CCN(C)CC4)cc3n2C)cc1	CHEMBL4518058
5.49	Cc1cc(Cl)c2cc(C(=O)N[C@H](C)c3ccc(S(=O)(=O)C(C)(C)C(N)=O)cc3)n(C)c2c1	CHEMBL4529167
5.48	C[C@@H](NC(=O)c1cc(-c2ccccc2)nn1C)c1ccc(N2CCCC2=O)cc1	CHEMBL4441109
5.47	Cc1cc2c(cc(C(=O)N[C@H](C)c3ccc(S(=O)(=O)CC(=O)OC(C)C)cc3)n2C)c(Cl)c1Cl	CHEMBL4538855
5.47	Cc1cc2c(cc(C(=O)N[C@H](C)c3ccc(S(=O)(=O)CC(=O)OC(C)C)cc3)n2C)c(Cl)c1Cl	CHEMBL4538855
5.47	Cc1cc(Cl)c2cc(C(=O)N[C@H](C)c3ccc(S(=O)(=O)CC(=O)N(C)C)cc3)n(C)c2c1	CHEMBL4566671
5.47	COC(=O)CS(=O)(=O)c1ccc(CNC(=O)c2cc3c(Cl)cc(C)cc3n2C)cc1	CHEMBL4586885
5.47	COC(=O)CS(=O)(=O)c1ccc(CNC(=O)c2cc3c(Cl)cc(C)cc3n2C)cc1	CHEMBL4586885
5.46	Cc1cc(Cl)c2cc(C(=O)N[C@H](C)c3ccc(S(=O)(=O)CC(=O)OCc4cccc(C(F)(F)F)c4)cc3)n(C)c2c1	CHEMBL4536870
5.46	Cc1cc(Cl)c2cc(C(=O)N[C@H](C)c3ccc(S(=O)(=O)CC(=O)OCc4cccc(C(F)(F)F)c4)cc3)n(C)c2c1	CHEMBL4536870
5.46	COCCOC(=O)CS(=O)(=O)c1ccc([C@@H](C)NC(=O)c2cc3cc(C(F)(F)F)ccc3n2C)cc1	CHEMBL4587584
5.46	COCCOC(=O)CS(=O)(=O)c1ccc([C@@H](C)NC(=O)c2cc3cc(C(F)(F)F)ccc3n2C)cc1	CHEMBL4587584
5.46	CCCC(C(=O)OC)S(=O)(=O)c1ccc([C@@H](C)NC(=O)c2cc3c(Cl)cc(C)cc3n2C)cc1	CHEMBL4531093
5.46	CCCC(C(=O)OC)S(=O)(=O)c1ccc([C@@H](C)NC(=O)c2cc3c(Cl)cc(C)cc3n2C)cc1	CHEMBL4531093
5.45	O=C(O)c1cccc(NS(=O)(=O)c2ccc(C(=O)Nc3nc(-c4ccccc4)cs3)cc2)c1	CHEMBL5418314
5.45	Cc1cc(Cl)c2cc(C(=O)N[C@H](C)c3ccc(S(=O)(=O)CC(=O)OC(C)C)cc3)n(C)c2c1	CHEMBL6020155
5.45	Cc1cc(Cl)c2cc(C(=O)N[C@H](C)c3ccc(S(=O)(=O)CC(=O)OC(C)C)cc3)n(C)c2c1	CHEMBL6020155
5.45	Cc1cc(Cl)c2cc(C(=O)N[C@H](C)c3ccc(S(=O)(=O)CC(=O)O)cc3)n(C)c2c1	CHEMBL4467246
5.45	Cc1cc(Cl)c2cc(C(=O)NC(C)c3ccc(S(=O)(=O)CC(=O)OC(C)C)cc3)n(C)c2c1	CHEMBL4573469
5.43	Cc1cc(C)nc(NC(=S)N2CCN(c3ccc(C(F)(F)F)cn3)CC2)c1	CHEMBL2135970
5.43	Cc1cc(C)nc(NC(=S)N2CCN(c3ccc(C(F)(F)F)cn3)CC2)c1	CHEMBL2135970
5.43	Cc1cc(C)nc(NC(=S)N2CCN(c3ccc(C(F)(F)F)cn3)CC2)c1	CHEMBL2135970
5.43	COc1cc(-c2cc(C(=O)N[C@H](C)c3ccc(S(=O)(=O)CC(=O)OC(C)C)cc3)n(C)n2)ccc1F	CHEMBL4562233
5.43	COc1cc(-c2cc(C(=O)N[C@H](C)c3ccc(S(=O)(=O)CC(=O)OC(C)C)cc3)n(C)n2)ccc1F	CHEMBL4562233
5.43	COC(=O)CS(=O)(=O)c1ccc([C@@H](C)NC(=O)c2cc(-c3ccccc3)nn2C)cn1	CHEMBL4551528
5.43	COC(=O)CS(=O)(=O)c1ccc([C@@H](C)NC(=O)c2cc(-c3ccccc3)nn2C)cn1	CHEMBL4551528
5.43	CCCCOC(=O)CS(=O)(=O)c1ccc([C@@H](C)NC(=O)c2cc3c(Cl)cc(C)cc3n2C)cc1	CHEMBL4521352
5.43	CCCCOC(=O)CS(=O)(=O)c1ccc([C@@H](C)NC(=O)c2cc3c(Cl)cc(C)cc3n2C)cc1	CHEMBL4521352
5.42	CC(=O)c1cccc(NS(=O)(=O)c2ccc(C(=O)Nc3nc(-c4ccccc4F)cs3)cc2)c1	CHEMBL5404538
5.4	CCOC(=O)c1cc(SC#N)c(NC(=O)c2ccco2)s1	CHEMBL5287264
5.37	Cc1cc(Cl)c2cc(C(=O)N[C@H](C)c3ccc(S(=O)(=O)CC(=O)OC(C)(C)C)cc3)n(C)c2c1	CHEMBL4574500
5.37	Cc1cc(Cl)c2cc(C(=O)N[C@H](C)c3ccc(S(=O)(=O)CC(=O)OC(C)(C)C)cc3)n(C)c2c1	CHEMBL4574500
5.37	Cc1cc(C)nc(NC(=S)N2CCN(c3ccc(C(F)(F)F)cc3)CC2)c1	CHEMBL4129748
5.37	CC(NC(=O)c1cc(-c2ccccc2)nn1C)c1ccc(S(N)(=O)=O)cc1	CHEMBL4519850
5.36	COC(=O)CS(=O)(=O)c1ccc([C@@H](CO)NC(=O)c2cc(-c3ccccc3)nn2C)cc1	CHEMBL4557237
5.36	COC(=O)CS(=O)(=O)c1ccc([C@@H](CO)NC(=O)c2cc(-c3ccccc3)nn2C)cc1	CHEMBL4557237
5.34	COC(=O)C(C)(C)S(=O)(=O)c1ccc([C@@H](C)NC(=O)c2cc3c(Cl)cc(C)cc3n2C)cc1	CHEMBL4543564
5.34	COC(=O)C(C)(C)S(=O)(=O)c1ccc([C@@H](C)NC(=O)c2cc3c(Cl)cc(C)cc3n2C)cc1	CHEMBL4543564
5.32	COc1cccc(-c2csc(NC(=O)c3ccc(S(=O)(=O)Nc4cccc(C(C)=O)c4)cc3)n2)c1	CHEMBL5394206
5.32	CC(C)OC(=O)CS(=O)(=O)c1ccc([C@@H](C)NC(=O)c2cc(-c3ccc(F)cc3)nn2C)cc1	CHEMBL4518189
5.32	CC(C)OC(=O)CS(=O)(=O)c1ccc([C@@H](C)NC(=O)c2cc(-c3ccc(F)cc3)nn2C)cc1	CHEMBL4518189
5.3	Cc1cc(Cl)c2cc(C(=O)N[C@H](C)c3ccc(S(=O)(=O)C(C)(C)C(=O)OC(C)(C)C)cc3)n(C)c2c1	CHEMBL4571493
5.3	Cc1cc(Cl)c2cc(C(=O)N[C@H](C)c3ccc(S(=O)(=O)C(C)(C)C(=O)OC(C)(C)C)cc3)n(C)c2c1	CHEMBL4571493
5.3	CNC(=O)c1cccc(NS(=O)(=O)c2ccc(C(=O)Nc3nc(-c4ccccc4)cs3)cc2)c1	CHEMBL5412915
5.3	CCOC(=O)C(C)S(=O)(=O)c1ccc([C@@H](C)NC(=O)c2cc3c(Cl)cc(C)cc3n2C)cc1	CHEMBL4521661
5.3	CCOC(=O)C(C)S(=O)(=O)c1ccc([C@@H](C)NC(=O)c2cc3c(Cl)cc(C)cc3n2C)cc1	CHEMBL4521661
5.28	Cn1c(C(=O)NC(CO)c2ccccc2)cc2cc(Cl)ccc21	CHEMBL4443133
5.28	Cc1cc(C)nc(NC(=S)N2CCN(Cc3cccc(C(F)(F)F)c3)CC2)c1	CHEMBL2140870
5.28	C[C@@H](NC(=O)c1cc(-c2ccccc2)nn1C)c1ccc(N2C[C@@H](O)[C@@H](O)C2)cc1	CHEMBL4473931
5.28	COC(=O)C1(S(=O)(=O)c2ccc([C@@H](C)NC(=O)c3cc4c(Cl)cc(C)cc4n3C)cc2)CC1	CHEMBL4580872
5.28	COC(=O)C1(S(=O)(=O)c2ccc([C@@H](C)NC(=O)c3cc4c(Cl)cc(C)cc4n3C)cc2)CC1	CHEMBL4580872
5.27	Cc1ccnc(NC(=S)N2CCN(c3cccc(C(F)(F)F)c3)CC2)c1	CHEMBL1471788
5.27	COCCOC(=O)C(C)(C)S(=O)(=O)c1ccc([C@@H](C)NC(=O)c2cc3c(Cl)c(Cl)c(C)nc3n2C)cc1	CHEMBL4544428
5.27	COCCOC(=O)C(C)(C)S(=O)(=O)c1ccc([C@@H](C)NC(=O)c2cc3c(Cl)c(Cl)c(C)nc3n2C)cc1	CHEMBL4544428
5.27	CC(=O)c1cccc(NS(=O)(=O)c2ccc(C(=O)Nc3nc(-c4ccccc4)cs3)cc2)c1	CHEMBL5401773
5.26	Cc1cc(-c2cc(C(=O)N[C@H](C)c3ccc(S(=O)(=O)CC(=O)OC(C)C)cc3)n(C)n2)ccc1F	CHEMBL4543940
5.26	Cc1cc(-c2cc(C(=O)N[C@H](C)c3ccc(S(=O)(=O)CC(=O)OC(C)C)cc3)n(C)n2)ccc1F	CHEMBL4543940
5.26	CCC(C(=O)OC)S(=O)(=O)c1ccc([C@@H](C)NC(=O)c2cc3c(Cl)cc(C)cc3n2C)cc1	CHEMBL4558955
5.26	CCC(C(=O)OC)S(=O)(=O)c1ccc([C@@H](C)NC(=O)c2cc3c(Cl)cc(C)cc3n2C)cc1	CHEMBL4558955
5.25	S=C(c1ccc(Cl)c(Cl)c1)N1CCOCC1	CHEMBL2262744
5.25	COC(=O)C(C)(C)S(=O)(=O)c1ccc([C@@H](C)NC(=O)c2cc3c(Cl)c(Cl)c(C)cc3n2C)cc1	CHEMBL4583044
5.25	COC(=O)C(C)(C)S(=O)(=O)c1ccc([C@@H](C)NC(=O)c2cc3c(Cl)c(Cl)c(C)cc3n2C)cc1	CHEMBL4583044
5.24	Cn1nc(-c2ccccc2)cc1C(=O)NCc1ccc(C(=O)O)cc1	CHEMBL4475246
5.24	Cc1cc(C)nc(NC(=S)N2CCN(Cc3ccc(C(F)(F)F)cc3)C(CO)C2)c1	CHEMBL4125702
5.24	Cc1cc(C)nc(NC(=S)N2CCCC(Nc3ccc(C(F)(F)F)cc3)C2)c1	CHEMBL4129229
5.23	CCOC(=O)CS(=O)(=O)c1ccc(CNC(=O)c2cc3c(Cl)cc(C)cc3n2C)cc1	CHEMBL4547209
5.23	CCOC(=O)CS(=O)(=O)c1ccc(CNC(=O)c2cc3c(Cl)cc(C)cc3n2C)cc1	CHEMBL4547209
5.23	CC(NC(=O)c1cc(-c2ccccc2)nn1C)c1ccc(S(C)(=O)=O)cc1	CHEMBL4563937
5.22	O=C(C(=S)N1CCOCC1)c1ccc([N+](=O)[O-])cc1	CHEMBL4084694
5.22	C[C@@H](NC(=O)c1cc(-c2ccccc2)nn1C)c1ccc(CO)cc1	CHEMBL4582751
5.21	COc1cc(-c2cc(C(=O)N[C@H](C)c3ccc(S(=O)(=O)CC(=O)OC(C)C)cc3)n(C)n2)ccc1Cl	CHEMBL4574626
5.21	COc1cc(-c2cc(C(=O)N[C@H](C)c3ccc(S(=O)(=O)CC(=O)OC(C)C)cc3)n(C)n2)ccc1Cl	CHEMBL4574626
5.21	CN1CCN(c2cccc(NS(=O)(=O)c3ccc(C(=O)Nc4nc(-c5ccccc5)cs4)cc3)c2)CC1	CHEMBL5413529
5.21	CCOC(=O)c1sc(NC(=O)c2ccco2)c(SC#N)c1C	CHEMBL4070806
5.2	Cc1cc(C)nc(NC(=S)N2CCN(c3cccc(C(F)(F)F)c3)CC2)c1	CHEMBL2131647
5.2	Cc1cc(C)nc(NC(=S)N2CCN(Cc3ccccc3C(F)(F)F)CC2)c1	CHEMBL4125871
5.2	CONC(=O)CS(=O)(=O)c1ccc([C@@H](C)NC(=O)c2cc(-c3ccc(F)cc3)nn2C)cc1	CHEMBL4528091
5.19	O=C(Nc1nc(-c2ccccc2)cs1)c1ccc(S(=O)(=O)Nc2ccccc2)cc1	CHEMBL5409883
5.19	FC(F)(F)c1cccc(N2CCN(C(=S)Nc3cc(C(F)(F)F)ccn3)CC2)c1	CHEMBL2143378
5.19	Cc1cc(C)nc(NC(=S)N2CCN(c3cccc(C(F)(F)F)c3)CC2)c1	CHEMBL2131647
5.19	Cc1cc(C)nc(NC(=S)N2CCC(Nc3cccc(C(F)(F)F)c3)CC2)c1	CHEMBL4127018
5.18	O=C(C(=S)N1CCOCC1)c1ccc(Cl)cc1	CHEMBL4096521
5.17	FC(F)(F)c1cccc(N2CCN(C(=S)Nc3ccccn3)CC2)c1	CHEMBL2137247
5.17	C[C@@H](NC(=O)c1cc2cc(Cl)cc(OC(F)(F)F)c2n1C)c1ccc(C(=O)O)cc1	CHEMBL4520181
5.17	COC(=O)CS(=O)(=O)c1ccc([C@H](C)NC(=O)c2cc3c(Cl)c(Cl)c(C)cc3n2C)cc1	CHEMBL4593850
5.17	COC(=O)CS(=O)(=O)c1ccc([C@H](C)NC(=O)c2cc3c(Cl)c(Cl)c(C)cc3n2C)cc1	CHEMBL4593850
5.17	CC(NC(=O)c1cc(-c2ccccc2)nn1C)c1ccc(N(C)S(C)(=O)=O)cc1	CHEMBL4446581
5.17	CC(C)OC(=O)CS(=O)(=O)c1ccc([C@@H](C)NC(=O)c2cc(-c3ccccc3)nn2C)cc1	CHEMBL4527049
5.17	CC(C)OC(=O)CS(=O)(=O)c1ccc([C@@H](C)NC(=O)c2cc(-c3ccccc3)nn2C)cc1	CHEMBL4527049
5.17	CC(=O)c1cccc(NS(=O)(=O)c2ccc(C(=O)Nc3nc(-c4ccc(F)cc4F)cs3)cc2)c1	CHEMBL5426021
5.17	CC(=O)N1CCC(NS(=O)(=O)c2ccc(C(=O)Nc3nc(-c4ccccc4)cs3)cc2)CC1	CHEMBL5413530
5.16	S=C(c1ccc(Cl)c(Cl)c1)N1CCOCC1	CHEMBL2262744
5.16	Cc1cc(Cl)c2cc(C(=O)N[C@H](C)c3ccc(S(=O)(=O)C4(C(=O)O)CCOCC4)cc3)n(C)c2c1	CHEMBL4548203
5.16	CCOC(=O)c1sc(NC(=O)c2ccco2)c(SC#N)c1C	CHEMBL4070806
5.15	O=C(Nc1nc(-c2ccccc2)cs1)c1ccc(S(=O)(=O)Nc2cccc(N3CCOCC3)c2)cc1	CHEMBL5405367
5.15	O=C(C(=S)N1CCOCC1)c1ccc(I)cc1	CHEMBL4075188
5.14	Cc1cc(C)nc(NC(=S)N2CCCN(Cc3ccc(C(F)(F)F)cc3)CC2)c1	CHEMBL4126752
5.14	Cc1cc(C)nc(NC(=S)N2CCCC(Nc3cccc(C(F)(F)F)c3)C2)c1	CHEMBL4126002
5.14	Cc1cc(C)nc(NC(=S)N(C)CCN(C)Cc2ccc(C(F)(F)F)cc2)c1	CHEMBL4129360
5.13	O=C(Nc1nc(-c2ccccc2)cs1)c1ccc(S(=O)(=O)Nc2cccc(CCO)c2)cc1	CHEMBL5422286
5.12	O=C(C(=S)N1CCOCC1)c1ccc([N+](=O)[O-])cc1	CHEMBL4084694
5.12	FC(F)(F)c1cccc(N2CCN(C(=S)Nc3ncnc4ccccc34)CC2)c1	CHEMBL2134403
5.12	FC(F)(F)c1cccc(N2CCN(C(=S)Nc3nccc4ccccc34)CC2)c1	CHEMBL2133358
5.12	FC(F)(F)c1cccc(N2CCN(C(=S)Nc3nc[nH]n3)CC2)c1	CHEMBL5829015
5.12	FC(F)(F)c1cccc(N2CCN(C(=S)Nc3nc4ccc(C(F)(F)F)cc4[nH]3)CC2)c1	CHEMBL5982135
5.12	FC(F)(F)c1cccc(N2CCN(C(=S)Nc3ccccn3)CC2)c1	CHEMBL2137247
5.12	FC(F)(F)c1cccc(N2CCN(C(=S)Nc3cc[nH]n3)CC2)c1	CHEMBL5825891
5.12	FC(F)(F)c1cccc(N2CCN(C(=S)Nc3cc(C(F)(F)F)ccn3)CC2)c1	CHEMBL2143378
5.12	FC(F)(F)c1cccc(N2CCN(C(=S)NCc3ccccn3)CC2)c1	CHEMBL4128958
5.12	FC(F)(F)c1ccc(N2CCN(C(=S)Nc3ccccn3)CC2)cc1	CHEMBL2138829
5.12	Cn1c(NC(=S)N2CCN(c3cccc(C(F)(F)F)c3)CC2)nc2ccccc21	CHEMBL6052400
5.12	Cc1cncc(NC(=S)N2CCN(c3cccc(C(F)(F)F)c3)CC2)c1	CHEMBL2143052
5.12	Cc1ccnc(NC(=S)NCCNc2cccc(C(F)(F)F)c2)c1	CHEMBL3125061
5.12	Cc1ccnc(NC(=S)NC2CCCN(c3cccc(C(F)(F)F)c3)C2)c1	CHEMBL2135547
5.12	Cc1ccnc(NC(=S)N2CCN(c3ncc(C(F)(F)F)cc3Cl)CC2)c1	CHEMBL2130722
5.12	Cc1ccnc(NC(=S)N2CCN(c3ccccc3C(F)(F)F)CC2)c1	CHEMBL2137357
5.12	Cc1ccnc(NC(=S)N2CCN(c3cccc(Cl)c3Cl)CC2)c1	CHEMBL2131509
5.12	Cc1ccnc(NC(=S)N2CCN(c3cccc(C(F)(F)F)c3)CC2)c1	CHEMBL1471788
5.12	Cc1ccnc(NC(=S)N2CCN(c3ccc(Cl)cc3Cl)CC2)c1	CHEMBL2137475
5.12	Cc1ccnc(NC(=S)N2CCN(c3ccc(Cl)c(Cl)c3)CC2)c1	CHEMBL3561176
5.12	Cc1ccnc(NC(=S)N2CCN(c3ccc(C(F)(F)F)cc3[N+](=O)[O-])CC2)c1	CHEMBL2145250
5.12	Cc1ccnc(NC(=S)N2CCN(c3ccc(C(F)(F)F)cc3)CC2)c1	CHEMBL2141221
5.12	Cc1ccnc(NC(=S)N2CCN(c3cc(Cl)cc(Cl)c3)CC2)c1	CHEMBL3560356
5.12	Cc1ccnc(NC(=S)N2CCN(c3cc(C(F)(F)F)cc(C(F)(F)F)c3)CC2)c1	CHEMBL2143446
5.12	Cc1ccnc(NC(=S)N2CCCC(Nc3cccc(C(F)(F)F)c3)C2)c1	CHEMBL2139887
5.12	Cc1ccnc(NC(=S)N2CCC(Nc3cccc(C(F)(F)F)c3)CC2)c1	CHEMBL2136110
5.12	Cc1cc(C)nc(NC(=S)N2CCN(c3ncc(Cl)cc3Cl)CC2)c1	CHEMBL2134782
5.12	Cc1cc(C)nc(NC(=S)N2CCN(c3ncc(C(F)(F)F)cc3Cl)CC2)c1	CHEMBL2142358
5.12	Cc1cc(C)nc(NC(=S)N2CCN(c3cccc4ccccc34)CC2)c1	CHEMBL3125068
5.12	Cc1cc(C)nc(NC(=S)N2CCN(c3cccc(OC(F)(F)F)c3)CC2)c1	CHEMBL2140712
5.12	Cc1cc(C)nc(NC(=S)N2CCN(c3cccc(N=O)c3)CC2)c1	CHEMBL5932019
5.12	Cc1cc(C)nc(NC(=S)N2CCN(c3cccc(Cl)c3Cl)CC2)c1	CHEMBL2140805
5.12	Cc1cc(C)nc(NC(=S)N2CCN(c3cccc(C(F)(F)F)n3)CC2)c1	CHEMBL2135778
5.12	Cc1cc(C)nc(NC(=S)N2CCN(c3cccc(C(F)(F)F)c3)CC2)c1	CHEMBL2131647
5.12	Cc1cc(C)nc(NC(=S)N2CCN(c3ccc4ccccc4c3)CC2)c1	CHEMBL2131592
5.12	Cc1cc(C)nc(NC(=S)N2CCN(c3ccc(F)cc3F)CC2)c1	CHEMBL2135018
5.12	Cc1cc(C)nc(NC(=S)N2CCN(c3ccc(F)c(F)c3)CC2)c1	CHEMBL2136754
